identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/InvoicingEntity,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/availability,product/datatransferout,product/description,product/durability,product/feeCode,product/feeDescription,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/group,product/groupDescription,product/jobType,product/location,product/locationType,product/logsDestination,product/maxThroughputvolume,product/operation,product/platoclassificationtype,product/productFamily,product/region,product/regionCode,product/servicecode,product/servicename,product/sku,product/storage,product/storageClass,product/storageMedia,product/toLocation,product/toLocationType,product/toRegionCode,product/transferType,product/usagetype,product/version,product/volumeType,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod,resourceTags/user:awsApplication
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-18T18:00:00Z/2026-05-18T19:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-18T18:00:00Z,2026-05-18T19:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,7.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000070000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-18T20:00:00Z/2026-05-18T21:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-18T20:00:00Z,2026-05-18T21:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,4.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000040000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-19T05:00:00Z/2026-05-19T06:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-19T05:00:00Z,2026-05-19T06:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000010000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-19T18:00:00Z/2026-05-19T19:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-19T18:00:00Z,2026-05-19T19:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,7.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000070000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-19T20:00:00Z/2026-05-19T21:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-19T20:00:00Z,2026-05-19T21:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,4.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000040000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-20T05:00:00Z/2026-05-20T06:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-20T05:00:00Z,2026-05-20T06:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000010000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-20T18:00:00Z/2026-05-20T19:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-20T18:00:00Z,2026-05-20T19:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,7.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000070000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-20T20:00:00Z/2026-05-20T21:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-20T20:00:00Z,2026-05-20T21:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,4.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000040000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-21T05:00:00Z/2026-05-21T06:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-21T05:00:00Z,2026-05-21T06:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000010000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-21T18:00:00Z/2026-05-21T19:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-21T18:00:00Z,2026-05-21T19:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,7.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000070000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-21T20:00:00Z/2026-05-21T21:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-21T20:00:00Z,2026-05-21T21:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,4.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000040000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-22T05:00:00Z/2026-05-22T06:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-22T05:00:00Z,2026-05-22T06:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000010000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-22T18:00:00Z/2026-05-22T19:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-22T18:00:00Z,2026-05-22T19:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,7.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000070000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-22T20:00:00Z/2026-05-22T21:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-22T20:00:00Z,2026-05-22T21:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,4.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000040000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-23T05:00:00Z/2026-05-23T06:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-23T05:00:00Z,2026-05-23T06:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000010000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-23T18:00:00Z/2026-05-23T19:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-23T18:00:00Z,2026-05-23T19:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,7.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000070000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-23T20:00:00Z/2026-05-23T21:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-23T20:00:00Z,2026-05-23T21:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,4.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000040000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-24T05:00:00Z/2026-05-24T06:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-24T05:00:00Z,2026-05-24T06:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000010000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-24T18:00:00Z/2026-05-24T19:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-24T18:00:00Z,2026-05-24T19:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,7.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000070000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-24T20:00:00Z/2026-05-24T21:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-24T20:00:00Z,2026-05-24T21:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,4.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000040000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-25T05:00:00Z/2026-05-25T06:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-25T05:00:00Z,2026-05-25T06:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000010000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-25T18:00:00Z/2026-05-25T19:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-25T18:00:00Z,2026-05-25T19:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,7.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000070000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-25T20:00:00Z/2026-05-25T21:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-25T20:00:00Z,2026-05-25T21:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,4.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000040000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-26T05:00:00Z/2026-05-26T06:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-26T05:00:00Z,2026-05-26T06:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000010000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
m6ozmtkguggzq4al67fxgxj4yc6arxlsxlpj54h3xtsots46ucja,2026-05-26T09:00:00Z/2026-05-26T10:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Usage,2026-05-26T09:00:00Z,2026-05-26T10:00:00Z,AWSGlue,APS3-Catalog-Request,Request,,,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0 for AWS Glue Data Catalog requests under the free tier,,Amazon Web Services India Private Limited,AWS Glue,,,,,,,,,,Data catalog requests,,,Asia Pacific (Mumbai),AWS Region,,,Request,,AWS Glue,ap-south-1,ap-south-1,AWSGlue,AWS Glue,ANYPRZ3SPMBFB9XR,,,,,,,,APS3-Catalog-Request,,,ANYPRZ3SPMBFB9XR.A429C66SYZ.6YS6EN2CT7,338976513876,USD,0.0000010000,0.0000010000,,Request,,,,,,,,,,22988732613,,,,,,,,,,,,,,,,
